Orthogroup	ath	zma
OG0006346	AT2G25130.1, AT4G31890.3	Zm00001d020487_P001
OG0006347	AT2G37330.1	Zm00001d011001_P001
OG0006348	AT2G15670.1, AT3G51670.1	Zm00001d038005_P001, Zm00001d010049_P001
OG0006349	AT2G42440.1, AT3G58190.1	Zm00001d031882_P001
OG0006350	AT2G27430.1	Zm00001d039085_P001
OG0006351	AT2G18080.1, AT4G36190.1, AT4G36195.1	Zm00001d013865_P001, Zm00001d004137_P001
OG0006352	AT2G20680.1, AT4G28320.1	Zm00001d043443_P001, Zm00001d035984_P001
OG0006353	AT2G35330.1, AT1G32530.1	Zm00001d020292_P001
OG0006354	AT2G28520.1	Zm00001d012446_P002
OG0006355	AT2G18900.1, AT3G26480.1	Zm00001d031041_P002
OG0006356	AT2G31800.1, AT2G43850.1, AT3G59830.1	Zm00001d017167_P001
OG0006357	AT2G46420.3, AT3G61700.2	Zm00001d008954_P002, Zm00001d039349_P002
OG0006359	AT2G47520.1	Zm00001d040651_P001, Zm00001d007033_P001, Zm00001d009103_P001
OG0006363	AT2G22410.1	Zm00001d014222_P001
OG0006364	AT2G34630.2	Zm00001d014367_P003, Zm00001d014369_P002
OG0006365	AT2G28050.1, AT2G32630.1	Zm00001d007125_P001, Zm00001d007127_P001, Zm00001d007129_P001, Zm00001d042776_P001
OG0006368	AT2G17860.1, AT1G75800.1, AT1G20030.2	Zm00001d014791_P001
OG0006369	AT2G45470.1, AT3G60900.1	Zm00001d002607_P001
OG0006370	AT2G14910.1	Zm00001d013745_P001, Zm00001d033366_P001
OG0006371	AT2G21610.2	Zm00001d030712_P001, Zm00001d011442_P001
OG0006372	AT2G33500.1, AT1G28050.1	Zm00001d031662_P001
OG0006373	AT2G03340.1, AT1G13960.1	Zm00001d035323_P001, Zm00001d041740_P001
OG0006374	AT2G36200.2, AT2G28620.2	Zm00001d049938_P011, Zm00001d031943_P002
OG0006375	AT2G45980.1, AT4G00355.3	Zm00001d006162_P001, Zm00001d021199_P001
OG0006376	AT2G24290.1, AT4G30996.1	Zm00001d025794_P002
OG0006377	AT2G03670.1	Zm00001d025776_P002
OG0006378	AT2G44570.1, AT2G44560.1, AT2G44550.1, AT2G44540.1	Zm00001d035442_P001
OG0006379	AT2G27170.1	Zm00001d039189_P001
OG0006380	AT2G07734.1, ATMG00290.1	GRMZM5G853409_P01, Zm00001d004058_P001, GRMZM5G849223_P01
OG0006381	AT2G23240.1, AT2G42000.2	Zm00001d029778_P001
OG0006382	AT2G34400.1	Zm00001d022394_P002
OG0006383	AT2G22690.2, AT4G37880.1	Zm00001d032571_P001
OG0006384	AT2G25780.1	Zm00001d010787_P001
OG0006385	AT2G27775.2, AT2G27800.1, AT5G27300.1	Zm00001d043446_P001
OG0006386	AT2G25220.2, AT4G32000.3	Zm00001d036735_P002, Zm00001d046561_P001
OG0006387	AT2G37430.1, AT3G53600.1	Zm00001d028667_P001, Zm00001d047786_P001
OG0006388	AT2G34580.1	Zm00001d016163_P001, Zm00001d053447_P001
OG0006389	AT2G14050.1	Zm00001d037195_P003
OG0006390	AT2G42130.4, AT3G58010.2	Zm00001d001932_P001, Zm00001d026543_P007
OG0006391	AT2G05840.1, AT5G35590.1	Zm00001d027896_P001, Zm00001d048271_P001
OG0006392	AT2G01990.2, AT1G14630.1	Zm00001d052130_P001, Zm00001d018227_P001
OG0006393	AT2G19950.2	Zm00001d043502_P001, Zm00001d025698_P001, Zm00001d012760_P002
OG0006394	AT2G22400.1, AT4G40000.1, AT3G05365.3	Zm00001d020810_P002
OG0006395	AT2G27285.1, AT1G55928.1, AT2G27280.1	Zm00001d025460_P002
OG0006396	AT2G43090.1, AT2G43100.1, AT3G58990.1	Zm00001d017467_P001
OG0006397	AT2G42350.1, AT2G42360.1	Zm00001d012720_P001, Zm00001d043422_P001
OG0006398	AT2G32410.1, AT1G05180.1	Zm00001d012969_P008, Zm00001d034640_P003
OG0006399	AT2G32650.2, AT2G27402.1, AT2G32180.1	Zm00001d030153_P001
OG0006400	AT2G39950.1	Zm00001d018596_P002
OG0006401	AT2G29570.1, AT1G07370.1	Zm00001d051995_P001, Zm00001d018415_P002
OG0006402	AT2G44195.1, AT2G44200.1	Zm00001d031328_P001, Zm00001d005529_P001
OG0006403	AT2G39435.3	Zm00001d048730_P001, Zm00001d034636_P001, Zm00001d012970_P001
OG0006404	AT2G26430.1	Zm00001d033021_P001, Zm00001d019681_P002
OG0006405	AT2G28140.1, AT5G09940.1	Zm00001d004446_P001
OG0006406	AT2G26080.1, AT4G33010.1	Zm00001d023437_P001
OG0006407	AT2G45280.2	Zm00001d044278_P001
OG0006408	AT2G34260.1	Zm00001d010262_P001
OG0006409	AT2G40000.1, AT3G55840.1	Zm00001d042811_P001, Zm00001d012321_P001
OG0006410	AT2G36930.1	Zm00001d031868_P001, Zm00001d031870_P001
OG0006411	AT3G49140.1, AT2G23985.13, AT5G24060.2	Zm00001d052630_P001
OG0006412	AT2G47990.1	Zm00001d019200_P001
OG0006413	AT2G37440.1	Zm00001d035612_P001, Zm00001d035614_P001
OG0006414	AT2G01080.1	Zm00001d028522_P001, Zm00001d047868_P001
OG0006415	AT2G25850.2, AT4G32850.8	Zm00001d036977_P001, Zm00001d046255_P035
OG0006416	AT2G35140.6	Zm00001d019641_P002
OG0006417	AT2G46520.1	Zm00001d033764_P002, Zm00001d013417_P005
OG0006418	AT2G24530.2, AT4G31440.1	Zm00001d026492_P001, Zm00001d001997_P001
OG0006419	AT2G40800.1, AT3G56430.1	Zm00001d039709_P001, Zm00001d008689_P003
OG0006420	AT2G24020.1, AT4G30620.1	Zm00001d015505_P001, Zm00001d053743_P002
OG0006421	AT3G24860.1, AT2G44730.1, AT4G17060.1	Zm00001d052798_P001, Zm00001d031266_P001
OG0006422	AT2G05790.1, AT4G26830.2, AT5G55180.2	Zm00001d018214_P001
OG0006423	AT2G37080.2, AT3G53350.9	Zm00001d042972_P002, Zm00001d012447_P005
OG0006424	AT4G30960.1, AT2G34180.1, AT1G29230.1	Zm00001d046175_P001
OG0006425	AT3G06450.1, AT2G47160.2, AT3G62270.1	Zm00001d041590_P001, Zm00001d030656_P001
OG0006426	AT2G47410.5, AT5G49430.1	Zm00001d008654_P032
OG0006427	AT4G01670.1, AT2G46940.1, AT3G62070.1	Zm00001d040526_P001, Zm00001d008208_P001
OG0006428	AT1G20750.1, AT1G20720.2, AT2G05635.1	Zm00001d021430_P013
OG0006429	AT2G31450.1, AT1G05900.2	Zm00001d023430_P001
OG0006430	AT2G37540.1, AT5G02540.1	Zm00001d039848_P002, Zm00001d039397_P001
OG0006431	AT2G34900.1	Zm00001d036092_P004
OG0006432	AT2G44525.1, AT3G60150.1	Zm00001d030019_P001, Zm00001d047057_P001
OG0006433	AT2G17390.1, AT4G35450.5	Zm00001d021126_P002
OG0006434	AT2G37840.1, AT3G53930.2	Zm00001d028570_P002, Zm00001d047833_P006
OG0006435	AT2G20616.1, AT2G20815.3	Zm00001d033080_P001
OG0006436	AT5G66250.4, AT2G17990.3, AT4G36105.2	Zm00001d014783_P001
OG0006437	AT2G41680.1	Zm00001d022381_P016
OG0006438	AT2G45040.1, AT4G16640.1	Zm00001d029892_P001
OG0006439	AT2G05720.1, AT2G41500.1	Zm00001d029188_P006
OG0006440	AT2G27860.1, AT1G08200.1	Zm00001d041679_P002, Zm00001d011792_P003
OG0006441	AT2G02810.1, AT1G14360.1	Zm00001d046467_P001
OG0006442	AT2G23460.1, AT4G34390.1	Zm00001d030916_P001
OG0006443	AT2G23940.1, AT4G30500.1	Zm00001d051405_P001
OG0006444	AT2G34670.2	Zm00001d011231_P001, Zm00001d044312_P001, Zm00001d014061_P001
OG0006445	AT2G32150.1	Zm00001d033633_P001
OG0006446	AT2G18860.1, AT4G30240.1	Zm00001d024418_P004
OG0006447	AT2G38560.1	Zm00001d012993_P001, Zm00001d034606_P001
OG0006448	AT2G20210.1	Zm00001d041175_P002
OG0006449	AT4G29800.2, AT2G39220.1, AT3G54950.1	Zm00001d028482_P001
OG0006450	AT2G34720.1, AT1G30500.2	Zm00001d041491_P001
OG0006451	AT2G39000.1	Zm00001d049501_P001
OG0006452	AT1G26930.1, AT2G02870.1, AT1G14330.1	Zm00001d048898_P001, Zm00001d007596_P001
OG0006453	AT2G33290.2, AT4G13460.2	Zm00001d005445_P001, Zm00001d019520_P001
OG0006455	AT2G39550.1	Zm00001d039856_P002
OG0006456	AT1G19440.1, AT2G16280.1, AT4G34510.1	Zm00001d039053_P001, Zm00001d009608_P001
OG0006457	AT1G60360.1, AT2G40830.4, AT3G56580.1	Zm00001d047476_P001
OG0006458	AT2G22140.1, AT2G21800.2	Zm00001d002082_P004
OG0006459	AT2G24120.1, AT1G68990.2, AT5G15700.2	Zm00001d022169_P001
OG0006460	AT2G20260.1, AT4G28750.1	Zm00001d019518_P001, Zm00001d005446_P001
OG0006461	AT2G35260.1	Zm00001d025860_P001
OG0006463	AT2G20825.1, AT4G28190.2	Zm00001d043270_P002
OG0006464	AT2G28230.1, AT2G28020.1, AT4G09070.1	Zm00001d020644_P001
OG0006465	AT2G34510.1, AT1G29980.1	Zm00001d043414_P001, Zm00001d012718_P004
OG0006466	AT2G26720.1, AT5G26330.1	Zm00001d021850_P001
OG0006467	AT2G03070.1	Zm00001d021384_P001
OG0006468	AT2G33670.1, AT1G42560.1	Zm00001d036346_P001, Zm00001d014874_P001
OG0006469	AT2G40230.1, AT1G27620.1	Zm00001d040188_P001
OG0006470	AT2G35585.1, AT1G31940.1	Zm00001d017708_P001
OG0006471	AT2G19520.1, AT4G29730.1	Zm00001d043682_P002, Zm00001d011705_P002
OG0006472	AT2G28450.1	Zm00001d024928_P003, Zm00001d004541_P009
OG0006473	AT2G33410.1, AT4G14300.1	Zm00001d032739_P001, Zm00001d014058_P002
OG0006474	AT2G33630.1	Zm00001d017836_P002
OG0006475	AT2G33835.1, AT3G26850.1, AT2G10553.1, AT3G18640.2	Zm00001d038587_P009
OG0006476	AT2G39260.1	Zm00001d051183_P002, Zm00001d017303_P036
OG0006477	AT2G38800.1, AT3G54570.1	Zm00001d042094_P001, Zm00001d011874_P001
OG0006478	AT2G26300.2	Zm00001d027886_P002
OG0006479	AT2G33990.1, AT3G15050.1	Zm00001d045305_P001, Zm00001d009320_P001
OG0006480	AT2G45790.1	Zm00001d001789_P001
OG0006481	AT2G24500.1, AT4G31420.2	Zm00001d014585_P002
OG0006482	AT2G05910.1, AT5G20640.1	Zm00001d025519_P003, Zm00001d003544_P003
OG0006483	AT2G21350.1, AT4G39040.1	Zm00001d013861_P001
OG0006484	AT2G31340.1	Zm00001d019989_P001, Zm00001d019990_P001
OG0006485	AT2G18370.1	Zm00001d046158_P001
OG0006486	AT2G35940.3, AT1G75410.2, AT1G19700.3	Zm00001d053151_P003
OG0006487	AT2G01910.1, AT1G14690.1	Zm00001d020685_P002
OG0006488	AT2G24640.1, AT4G31670.1	Zm00001d036707_P006
OG0006489	AT2G18465.1	Zm00001d035721_P002
OG0006490	AT2G40880.1, AT5G12140.1	Zm00001d043175_P001, Zm00001d012561_P001
OG0006491	AT2G19720.1, AT4G29430.1	Zm00001d047262_P001
OG0006493	AT2G16385.1, AT4G34600.1	Zm00001d019260_P001
OG0006494	AT2G32160.3, AT2G32170.2	Zm00001d038673_P002
OG0006495	AT2G35530.1	Zm00001d047967_P003, Zm00001d028372_P005
OG0006496	AT2G44740.1, AT5G61650.1, AT5G07450.1	Zm00001d029970_P001
OG0006497	AT2G25355.1, AT4G32175.1	Zm00001d043975_P001, Zm00001d043981_P005
OG0006498	AT2G17950.1	Zm00001d037309_P001, Zm00001d026537_P001, Zm00001d001948_P001
OG0006499	AT2G45430.1, AT3G60870.1	Zm00001d053429_P001, Zm00001d016132_P001
OG0006500	AT2G44900.2, AT3G60350.1	Zm00001d000042_P002, Zm00001d029938_P002
OG0006501	AT2G04940.1	Zm00001d026235_P001, Zm00001d002444_P003
OG0006502	AT2G42770.1	Zm00001d011761_P001
OG0006503	AT2G36835.1	Zm00001d043290_P002, Zm00001d043289_P002, Zm00001d012635_P001
OG0006504	AT2G42940.1, AT4G22810.1, AT4G12050.1	Zm00001d036088_P001, Zm00001d045427_P001
OG0006505	AT2G24230.1, AT5G58150.1	Zm00001d050148_P001
OG0006506	AT2G34910.1, AT1G30850.1, AT4G20190.1, AT5G44660.1	Zm00001d046362_P001
OG0006507	AT2G27100.1	Zm00001d049767_P001, Zm00001d031542_P001
OG0006508	AT2G36270.3, AT3G44460.1	Zm00001d042779_P001, Zm00001d012296_P001
OG0006509	AT2G37720.1, AT5G64020.1	Zm00001d020399_P007
OG0006510	AT2G32480.1, AT1G05140.1	Zm00001d033077_P001, Zm00001d013799_P001
OG0006511	AT2G44280.1, AT3G60070.2	Zm00001d006673_P001, Zm00001d021915_P001
OG0006512	AT2G32900.1	Zm00001d007585_P006, Zm00001d007437_P002
OG0006513	AT2G30575.1, AT1G06780.2	Zm00001d007571_P001
OG0006514	AT2G46210.1	Zm00001d005624_P001, Zm00001d020147_P001
OG0006515	AT2G27610.1, AT4G33170.1	Zm00001d016828_P001, Zm00001d010129_P001
OG0006516	AT2G47920.2, AT4G03153.1, AT1G03470.1	Zm00001d007105_P001
OG0006517	AT2G16250.1, AT4G39270.1	Zm00001d013376_P003, Zm00001d033839_P001
OG0006518	AT2G40150.1	Zm00001d010033_P002, Zm00001d037978_P001
OG0006519	AT2G15290.1	Zm00001d053716_P001, Zm00001d015613_P001
OG0006520	AT2G16640.3, AT3G16620.1	Zm00001d047130_P001, Zm00001d029846_P001
OG0006521	AT2G35370.1, AT1G32470.1	Zm00001d023699_P001
OG0006522	AT2G26540.1	Zm00001d027950_P002
OG0006523	AT2G03280.2, AT1G14020.1	Zm00001d027842_P003, Zm00001d048323_P001
OG0006524	AT2G34570.1	Zm00001d021313_P001
OG0006525	AT2G28480.1	Zm00001d042043_P001
OG0006526	AT2G42790.1, AT3G58750.1, AT3G58740.1	Zm00001d016248_P001
OG0006527	AT2G41880.5, AT3G57550.2	Zm00001d023922_P004
OG0006528	AT2G01120.2	Zm00001d043840_P001
OG0006529	AT2G20875.1, AT1G34245.1	Zm00001d002144_P001, Zm00001d026401_P001
OG0006530	AT2G35100.1, AT5G44930.1	Zm00001d021821_P001
OG0006531	AT2G46000.1	Zm00001d027674_P001, Zm00001d048396_P001
OG0006532	AT2G24610.2, AT3G48010.1, AT5G14870.1	Zm00001d007925_P001
OG0006533	AT2G43430.1, AT2G31350.1, AT1G06130.1	Zm00001d021187_P002
OG0006534	AT2G45730.1	Zm00001d011952_P001, Zm00001d042266_P001
OG0006535	AT2G45890.1, AT4G00460.2, AT1G01700.4	Zm00001d029850_P001
OG0006536	AT2G39830.2	Zm00001d047837_P003, Zm00001d028567_P001
OG0006537	AT2G31150.1, AT1G06190.5	Zm00001d018432_P001, Zm00001d051967_P001
OG0006538	AT2G05310.1, AT4G13500.1	Zm00001d033150_P001
OG0006539	AT2G21970.1	Zm00001d026414_P001, Zm00001d002131_P001
OG0006540	AT5G06900.1, AT2G42250.1, AT5G06905.1	Zm00001d046758_P001
OG0006541	AT2G20820.2	Zm00001d033088_P001, Zm00001d013785_P001
OG0006542	AT1G71770.1, AT1G22760.1, AT2G23350.1, AT1G49760.1	Zm00001d046487_P001
OG0006543	AT2G19170.1, AT4G30020.1	Zm00001d014665_P002, Zm00001d036483_P004
OG0006544	AT2G31725.1, AT1G05740.1, AT1G05730.1	Zm00001d049133_P001, Zm00001d049134_P001
OG0006545	AT2G47250.1, AT3G62310.1	Zm00001d028923_P002, Zm00001d047601_P006
OG0006546	AT2G26840.2	Zm00001d040409_P001
OG0006547	AT2G34970.1, AT3G02270.1, AT4G18300.1	Zm00001d018450_P009
OG0006548	AT2G45120.1, AT3G60580.1	Zm00001d047102_P001, Zm00001d029917_P001
OG0006549	AT2G47820.1	Zm00001d047489_P002, Zm00001d029130_P001
OG0006550	AT2G35640.1, AT1G31310.1	Zm00001d034953_P001, Zm00001d013588_P001
OG0006551	AT2G19460.2, AT5G11970.1	Zm00001d011189_P001, Zm00001d044244_P001
OG0006552	AT2G04235.1	Zm00001d046545_P010
OG0006553	AT2G03420.1	Zm00001d048116_P001
OG0006554	AT4G18600.1, AT2G34150.2, AT1G29170.1	Zm00001d008906_P003
OG0006555	AT2G30970.1	Zm00001d016198_P003
OG0006556	AT2G42300.1, AT3G57800.1	Zm00001d036807_P001, Zm00001d046759_P001
OG0006557	AT2G36300.1, AT3G52760.1	Zm00001d047745_P001, Zm00001d028736_P001
OG0006558	AT2G22420.1, AT4G36430.1	Zm00001d020808_P001
OG0006559	AT2G23740.2	Zm00001d044165_P001, Zm00001d051590_P001, Zm00001d017798_P002
OG0006560	AT2G38620.2, AT3G54180.1	Zm00001d044672_P005
OG0006561	AT2G03050.2, AT3G18870.1	Zm00001d050886_P001
OG0006562	AT1G75850.1, AT2G17790.1, AT3G51310.1	Zm00001d013059_P003
OG0006563	AT2G02740.1, AT1G14410.1	Zm00001d036148_P003
OG0006564	AT5G66070.2, AT2G17730.2, AT4G35840.2	Zm00001d029806_P001
OG0006565	AT2G15890.1	Zm00001d013193_P001, Zm00001d034175_P002
OG0006566	AT2G03130.1, AT1G70190.1	Zm00001d009495_P001, Zm00001d038933_P001
OG0006567	AT2G44950.1	Zm00001d036507_P003, Zm00001d014640_P035
OG0006568	AT2G21230.3, AT4G38900.1	Zm00001d052725_P001, Zm00001d031723_P002
OG0006569	AT2G39450.1	Zm00001d042939_P002
OG0006570	AT2G45330.1, AT5G23600.1	Zm00001d016877_P002
OG0006571	AT2G32450.1, AT1G05150.1	Zm00001d028533_P001, Zm00001d044204_P001, Zm00001d047855_P001
OG0006572	AT2G21320.1, AT4G38960.3	Zm00001d006198_P001, Zm00001d021278_P001
OG0006573	AT2G33220.2, AT1G04630.1	Zm00001d048204_P001, Zm00001d028181_P001
OG0006574	AT2G43020.1, AT3G59050.1	Zm00001d002266_P003, Zm00001d026334_P001, Zm00001d036513_P001
OG0006575	AT2G45880.1, AT4G00490.1	Zm00001d019756_P002, Zm00001d019757_P003
OG0006576	AT2G35880.3	Zm00001d052928_P001, Zm00001d007496_P002
OG0006577	AT2G47070.1, AT3G60030.1	Zm00001d012916_P001, Zm00001d034730_P001
OG0006578	AT2G01980.1	Zm00001d031232_P009
OG0006579	AT2G25430.1, AT4G32285.2	Zm00001d047804_P001, Zm00001d028620_P001
OG0006580	AT2G21600.1, AT4G39220.2	Zm00001d040178_P001, Zm00001d008407_P001
OG0006581	AT2G03440.1, AT1G13930.1	Zm00001d008397_P001
OG0006582	AT2G33840.1	Zm00001d024624_P004, Zm00001d049579_P003
OG0006583	AT2G01100.3	Zm00001d008500_P001, Zm00001d040118_P001
OG0006584	AT2G44830.2	Zm00001d025997_P001
OG0006585	AT3G09230.1, AT2G39880.1, AT3G55730.1	Zm00001d012379_P001
OG0006586	AT2G29020.1, AT5G59410.1	Zm00001d035669_P002
OG0006587	AT2G30260.1, AT1G06960.1	Zm00001d028804_P001, Zm00001d047699_P001
OG0006588	AT2G22720.2, AT4G37860.1	Zm00001d026153_P001, Zm00001d002703_P001
OG0006589	AT2G37990.1	Zm00001d008762_P002, Zm00001d039611_P001
OG0006590	AT2G17240.1, AT3G24506.1	Zm00001d017206_P001, Zm00001d051082_P001
OG0006591	AT2G39290.1, AT3G55030.1	Zm00001d028698_P002, Zm00001d047763_P001
OG0006592	AT2G18830.1, AT3G15010.2	Zm00001d044469_P003, Zm00001d011336_P002
OG0006593	AT2G47780.1	Zm00001d007135_P001
OG0006594	AT2G17265.1	Zm00001d018555_P001
OG0006596	AT5G03310.1, AT2G37030.1, AT3G53250.2	Zm00001d003018_P001
OG0006597	AT2G06255.1, AT1G17455.1, AT1G72630.1	Zm00001d048801_P001
OG0006598	AT5G57210.1, AT2G19240.2, AT4G29950.1	Zm00001d031534_P001
OG0006599	AT2G31200.1	Zm00001d034326_P001, Zm00001d013141_P001
OG0006600	AT2G16650.1, AT5G60430.3	Zm00001d041988_P001
OG0006601	AT2G38450.1, AT5G05360.1	Zm00001d038027_P001, Zm00001d010401_P001
OG0006602	AT3G14580.1, AT2G38420.1, AT4G11690.1	Zm00001d026310_P001
OG0006603	AT2G26920.1, AT5G12120.1	Zm00001d010294_P001, Zm00001d038171_P001
OG0006604	AT2G46050.1	Zm00001d035333_P001
OG0006605	AT2G05320.1	Zm00001d052020_P001
OG0006606	AT2G39400.1	Zm00001d035779_P002
OG0006607	AT2G22900.1, AT4G37690.1, AT4G38310.1	Zm00001d051681_P001
OG0006608	AT2G28690.1, AT5G59760.1	Zm00001d035603_P001, Zm00001d011041_P001
OG0006609	AT3G12540.1, AT2G39690.5, AT3G47675.1	Zm00001d039866_P001
OG0006610	ATMG00640.1	GRMZM5G884912_P01
OG0006611	AT4G24770.1, AT5G50250.1	Zm00001d019648_P001
OG0006612	AT5G56070.1, AT4G26490.1, AT5G56050.1	Zm00001d031292_P001
OG0006613	AT4G00305.1	Zm00001d026002_P001, Zm00001d002568_P001
OG0006614	AT4G26710.1, AT5G55290.1	Zm00001d036018_P001, Zm00001d045497_P001
OG0006615	AT4G04770.1, AT5G44316.1	Zm00001d012465_P001, Zm00001d042998_P001
OG0006616	AT4G02500.1, AT3G62720.1	Zm00001d028811_P001, Zm00001d047694_P001
OG0006617	AT4G32660.1, AT1G36627.1	Zm00001d044338_P003, Zm00001d011258_P001
OG0006618	AT4G10750.1, AT4G24070.1, AT4G24080.1	Zm00001d006182_P001
OG0006619	AT4G33020.2, AT1G10970.2, AT1G60960.1	Zm00001d036965_P001
OG0006620	AT4G26480.1, AT5G56140.1	Zm00001d051677_P003, Zm00001d017882_P001
OG0006621	AT4G34840.1, AT4G38800.1	Zm00001d049823_P001, Zm00001d031621_P003
OG0006622	AT4G39420.2	Zm00001d034624_P032
OG0006623	AT4G21350.1	Zm00001d024672_P001, Zm00001d032826_P001
OG0006624	AT4G16780.1, AT4G17460.1, AT5G47370.1	Zm00001d002754_P001
OG0006625	AT4G38480.1, AT4G35140.2	Zm00001d047382_P001, Zm00001d010738_P001
OG0006626	AT4G11420.1	Zm00001d008788_P003, Zm00001d039518_P002
OG0006627	AT4G10320.1	Zm00001d046581_P003, Zm00001d036741_P009
OG0006628	AT4G07410.1, AT1G27470.1	Zm00001d013330_P001, Zm00001d033912_P001
OG0006629	AT4G20430.3, AT5G44530.2	Zm00001d012655_P001, Zm00001d043327_P002
OG0006630	AT4G20440.1, AT5G44500.2	Zm00001d018882_P001, Zm00001d007898_P001
OG0006631	AT4G00690.1	Zm00001d029118_P001
OG0006632	AT4G08160.1, AT1G58370.2	Zm00001d013561_P001
OG0006633	AT4G17890.1, AT5G46750.1	Zm00001d030031_P002, Zm00001d047020_P002
OG0006634	AT4G36180.1, AT1G75640.1	Zm00001d002599_P002, Zm00001d026063_P001
OG0006635	AT4G24900.1	Zm00001d006090_P002, Zm00001d021054_P002
OG0006637	AT4G10790.1	Zm00001d048566_P001, Zm00001d029649_P002, Zm00001d032553_P001
OG0006638	AT4G27750.1	Zm00001d045493_P002
OG0006639	AT3G13070.1, AT4G00925.1, AT1G55930.1	Zm00001d033155_P001
OG0006640	AT4G15510.1	Zm00001d030638_P001
OG0006641	AT4G11570.2	Zm00001d005329_P001, Zm00001d044545_P001
OG0006642	AT4G14110.1	Zm00001d025407_P001, Zm00001d003685_P001
OG0006643	AT4G02350.1	Zm00001d009226_P001, Zm00001d040788_P001
OG0006644	AT4G37920.1	Zm00001d035185_P001
OG0006645	AT4G05000.3, AT4G21560.3	Zm00001d043269_P001, Zm00001d012618_P001
OG0006646	AT1G33480.1, AT4G10160.1, AT4G10150.1	Zm00001d016837_P001
OG0006647	AT4G35370.1, AT4G18905.2, AT4G18900.1	Zm00001d042306_P004
OG0006648	AT4G26160.1	Zm00001d037748_P001, Zm00001d010000_P001, Zm00001d049004_P001
OG0006649	AT4G33870.1	Zm00001d004459_P001
OG0006650	AT4G21090.2, AT4G05450.1	Zm00001d045029_P003, Zm00001d037104_P003
OG0006651	AT4G16580.1	Zm00001d013027_P002, Zm00001d034575_P001
OG0006652	AT4G27020.1, AT5G54870.1	Zm00001d027250_P001, Zm00001d012597_P003, Zm00001d012596_P001
OG0006653	AT3G59670.1, AT4G37440.1, AT3G50040.2	Zm00001d037920_P001
OG0006654	AT4G25610.1	Zm00001d032496_P001, Zm00001d014345_P001, Zm00001d005323_P002
OG0006655	AT4G25130.1, AT5G07460.1, AT5G07470.1, AT5G61640.2	Zm00001d029965_P001
OG0006656	AT4G24800.4, AT3G48390.1, AT5G63190.2	Zm00001d035139_P002
OG0006657	AT4G30350.1, AT5G57710.1	Zm00001d024187_P001, Zm00001d050227_P001
OG0006658	AT4G26580.2, AT5G55970.1	Zm00001d043728_P001
OG0006659	AT4G00300.1	Zm00001d027439_P001
OG0006660	AT4G19645.1, AT1G31300.2	Zm00001d034948_P002, Zm00001d013582_P006
OG0006661	AT4G23910.1, AT4G10970.6	Zm00001d032350_P003, Zm00001d050238_P001
OG0006662	AT4G14430.1, AT4G14440.1	Zm00001d038755_P001
OG0006663	AT4G39920.1	Zm00001d016831_P001
OG0006664	AT4G21660.3	Zm00001d036331_P002, Zm00001d014897_P005
OG0006665	AT4G05020.2, AT4G21490.1	Zm00001d043266_P002, Zm00001d012615_P001
OG0006666	AT4G28100.1	Zm00001d002262_P001, Zm00001d006581_P001, Zm00001d000320_P001
OG0006667	AT4G17600.1, AT5G47110.1	Zm00001d053953_P001, Zm00001d015095_P002
OG0006668	AT4G24810.2, AT5G50330.1	Zm00001d012137_P007, Zm00001d042470_P003
OG0006669	AT4G38460.1	Zm00001d051416_P001, Zm00001d017540_P001
OG0006670	AT4G36920.1, AT5G67180.1	Zm00001d026448_P001, Zm00001d002075_P001
OG0006671	AT4G27010.2, AT1G72270.1	Zm00001d002250_P001
OG0006672	AT3G42153.1, AT4G09740.1, AT4G23560.1	Zm00001d032271_P001
OG0006673	AT4G24175.1	Zm00001d004143_P001
OG0006674	AT4G03000.2, AT1G03365.2	Zm00001d021404_P001, Zm00001d006317_P002
OG0006675	AT4G12620.1, AT4G14700.1	Zm00001d037086_P006, Zm00001d045080_P001
OG0006676	AT4G01245.1, AT4G01270.1	Zm00001d024632_P002
OG0006677	AT4G33240.6, AT3G14270.1	Zm00001d029443_P005
OG0006678	AT4G03010.1, AT1G03440.1	Zm00001d038153_P001, Zm00001d010304_P001
OG0006679	AT5G08600.2, AT4G02400.1, AT5G36980.1	Zm00001d029104_P002
OG0006680	AT4G37830.3	Zm00001d034218_P001
OG0006681	AT4G33400.1, AT3G19240.1	Zm00001d053732_P001, Zm00001d015474_P001
OG0006682	AT4G13110.1, AT1G03350.1	Zm00001d022353_P001, Zm00001d021042_P001
OG0006683	AT1G31770.1, AT4G27420.1, AT3G25620.2	Zm00001d024497_P001
OG0006684	AT4G32510.2, AT1G74810.4, AT1G15460.1	Zm00001d039647_P001
OG0006685	AT4G26750.1	Zm00001d045870_P001, Zm00001d037415_P002, Zm00001d037417_P002
OG0006686	AT4G36290.1, AT4G36280.1, AT4G36270.1	Zm00001d024625_P002
OG0006687	AT4G24990.2, AT3G26980.1	Zm00001d025252_P001, Zm00001d003928_P001
OG0006688	AT4G17270.1, AT5G47540.1	Zm00001d021954_P003, Zm00001d006710_P004
OG0006689	AT4G17020.3	Zm00001d001809_P012
OG0006690	AT4G22980.1, AT5G51920.1	Zm00001d031726_P001, Zm00001d052731_P001
OG0006691	AT4G25750.1, AT5G52860.1	Zm00001d044895_P001
OG0006692	AT5G45115.1, AT5G45113.1, AT4G19650.2	Zm00001d031533_P001
OG0006693	AT4G04025.1	Zm00001d025534_P001, Zm00001d003521_P001
